Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
APSRTC - 5471,SAPTAGIRI EXPRESS,15:30,21:30,06h 00m,INR 284,42 Seats available,"3.9
23",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 4022,Super Luxury (Non AC Seater 2+2 Push Back),15:30,22:30,07h 00m,INR 398,31 Seats available,"4.2
11",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 2638,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),16:00,22:00,06h 00m,INR 507,35 Seats available,"4.5
55",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 3879,Super Luxury (Non AC Seater 2+2 Push Back),16:15,23:00,06h 45m,INR 398,31 Seats available,"4.2
11",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 5467,SAPTAGIRI EXPRESS,16:30,22:30,06h 00m,INR 284,44 Seats available,"4.0
34",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 4310,Super Luxury (Non AC Seater 2+2 Push Back),17:00,22:45,05h 45m,INR 398,31 Seats available,3.9,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 3871,VENNELA (A.C. SLEEPER),17:30,23:25,05h 55m,INR 675,20 Seats available,"3.7
25",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 9020,Express(Non AC Seater),17:30,23:55,06h 25m,INR 294,39 Seats available,"3.6
20",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 4157,Super Luxury (Non AC Seater 2+2 Push Back),17:30,23:45,06h 15m,INR 398,30 Seats available,"3.4
19",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 3873,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),17:30,00:30,07h 00m,INR 506,33 Seats available,"2.8
13",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 4119,INDRA(A.C. Seater),17:45,23:00,05h 15m,INR 506,30 Seats available,"3.6
45",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 4020,Super Luxury (Non AC Seater 2+2 Push Back),18:15,23:50,05h 35m,INR 398,31 Seats available,"1.8
35",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 47211,Express(Non AC Seater),18:30,00:50,06h 20m,INR 294,38 Seats available,"3.3
30",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 4610,Super Luxury (Non AC Seater 2+2 Push Back),19:00,01:00,06h 00m,INR 398,31 Seats available,"4.4
21",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 5082,Super Luxury (Non AC Seater 2+2 Push Back),20:20,02:25,06h 05m,INR 398,31 Seats available,"3.7
27",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 5501,SAPTAGIRI EXPRESS,20:30,02:30,06h 00m,INR 284,39 Seats available,"4.3
65",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 5497,SAPTAGIRI EXPRESS,21:00,03:00,06h 00m,INR 284,34 Seats available,"4.0
63",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 5084,Super Luxury (Non AC Seater 2+2 Push Back),21:10,03:15,06h 05m,INR 398,27 Seats available,"4.3
26",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 5119,Super Luxury (Non AC Seater 2+2 Push Back),21:20,03:30,06h 10m,INR 399,31 Seats available,"3.0
9",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 5457,Super Luxury (Non AC Seater 2+2 Push Back),21:30,03:30,06h 00m,INR 398,27 Seats available,"4.5
36",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 5469,SAPTAGIRI EXPRESS,21:30,03:30,06h 00m,INR 284,44 Seats available,"3.8
83",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 5672,Express(Non AC Seater),21:30,03:55,06h 25m,INR 280,34 Seats available,"4.5
47",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 5315,Super Luxury (Non AC Seater 2+2 Push Back),21:45,04:00,06h 15m,INR 399,31 Seats available,"4.5
11",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 5094,Super Luxury (Non AC Seater 2+2 Push Back),21:45,03:20,05h 35m,INR 398,29 Seats available,"2.1
8",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 5449,Super Luxury (Non AC Seater 2+2 Push Back),21:45,04:45,07h 00m,INR 398,27 Seats available,"3.5
23",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
